episode,total_episodes,model_type,epsilon,per_beta,global_step,training_updates,agents,learning_rate,gamma,avg_reward,avg_queue,throughput,avg_travel_time,updates,loss,policy_loss,value_loss,time_of_day,global_congestion
54,250,GAT-DQN-Base,0.7484390588235295,0.527710843373494,16200,300.0,9,0.001,0.99,-0.29555679012345676,9.184907407407406,485,54.51546391752577,300.0,0.15753378616025052,0.0,0.0,0.0,0.0
55,250,GAT-DQN-Base,0.7437802352941176,0.5301204819277109,16500,300.0,9,0.001,0.99,-0.39268395061728373,12.052407407407408,456,65.16885964912281,300.0,0.14581924406190713,0.0,0.0,0.0,0.0
56,250,GAT-DQN-Base,0.7391214117647058,0.5325301204819277,16800,300.0,9,0.001,0.99,-0.3971975308641975,12.259351851851852,394,51.203045685279186,300.0,0.15972585968673228,0.0,0.0,0.0,0.0
57,250,GAT-DQN-Base,0.7344625882352942,0.5349397590361447,17100,300.0,9,0.001,0.99,-0.2583296296296295,7.959444444444443,482,51.8402489626556,300.0,0.16127956750492256,0.0,0.0,0.0,0.0
58,250,GAT-DQN-Base,0.7298037647058824,0.5373493975903615,17400,300.0,9,0.001,0.99,-0.2925222222222224,9.01324074074074,453,55.730684326710815,300.0,0.15138820954908927,0.0,0.0,0.0,0.0
59,250,GAT-DQN-Base,0.7251449411764705,0.5397590361445783,17700,300.0,9,0.001,0.99,-0.29640185185185197,9.208888888888886,471,49.588110403397025,300.0,0.16651110588262477,0.0,0.0,0.0,0.0
60,250,GAT-DQN-Base,0.7204861176470588,0.5421686746987953,18000,300.0,9,0.001,0.99,-0.364941975308642,11.247870370370372,442,54.35746606334842,300.0,0.1677115960419178,0.0,0.0,0.0,0.0
61,250,GAT-DQN-Base,0.7158272941176471,0.5445783132530121,18300,300.0,9,0.001,0.99,-0.2990771604938272,9.309537037037037,527,56.13662239089184,300.0,0.1765587835883101,0.0,0.0,0.0,0.0
62,250,GAT-DQN-Base,0.7111684705882353,0.5469879518072289,18600,300.0,9,0.001,0.99,-0.3960839506172842,12.137685185185186,454,57.44933920704846,300.0,0.1982409012938539,0.0,0.0,0.0,0.0
63,250,GAT-DQN-Base,0.7065096470588235,0.5493975903614458,18900,300.0,9,0.001,0.99,-0.3748444444444446,11.535555555555556,462,58.807359307359306,300.0,0.16399516067157188,0.0,0.0,0.0,0.0
64,250,GAT-DQN-Base,0.7018508235294117,0.5518072289156627,19200,300.0,9,0.001,0.99,-0.3625160493827159,11.207222222222223,400,49.6475,300.0,0.16514318404098352,0.0,0.0,0.0,0.0
65,250,GAT-DQN-Base,0.697192,0.5542168674698795,19500,300.0,9,0.001,0.99,-0.37239938271604933,11.497870370370372,440,55.538636363636364,300.0,0.1726091912264625,0.0,0.0,0.0,0.0
