episode,total_episodes,model_type,epsilon,per_beta,global_step,training_updates,agents,learning_rate,gamma,avg_reward,avg_queue,throughput,avg_travel_time,updates,loss,policy_loss,value_loss,time_of_day,global_congestion
104,250,GAT-DQN,0.5154978823529413,0.6481927710843374,31200,300.0,9,0.001,0.99,-0.3548320987654319,10.970277777777778,453,62.57395143487859,300.0,0.2730044239138563,0.0,0.0,0.0,0.0
105,250,GAT-DQN,0.5108390588235294,0.6506024096385542,31500,300.0,9,0.001,0.99,-0.5070685185185184,15.497962962962962,393,48.18320610687023,300.0,0.2481801342467467,0.0,0.0,0.0,0.0
106,250,GAT-DQN,0.5061802352941176,0.653012048192771,31800,300.0,9,0.001,0.99,-0.3642197530864197,11.258425925925927,493,57.1764705882353,300.0,0.23721298332015672,0.0,0.0,0.0,0.0
107,250,GAT-DQN,0.5015214117647058,0.655421686746988,32100,300.0,9,0.001,0.99,-0.4317277777777778,13.37388888888889,443,56.090293453724605,300.0,0.24587971492360036,0.0,0.0,0.0,0.0
108,250,GAT-DQN,0.49686258823529417,0.6578313253012049,32400,300.0,9,0.001,0.99,-0.3433975308641973,10.570370370370371,442,55.821266968325794,300.0,0.25244850082943837,0.0,0.0,0.0,0.0
109,250,GAT-DQN,0.49220376470588234,0.6602409638554216,32700,300.0,9,0.001,0.99,-0.3704444444444444,11.480092592592593,427,53.903981264637004,300.0,0.24985418340812127,0.0,0.0,0.0,0.0
110,250,GAT-DQN,0.4875449411764706,0.6626506024096386,33000,300.0,9,0.001,0.99,-0.3678401234567902,11.304074074074073,396,49.60606060606061,300.0,0.24955535259097814,0.0,0.0,0.0,0.0
111,250,GAT-DQN,0.4828861176470588,0.6650602409638554,33300,300.0,9,0.001,0.99,-0.3230962962962962,10.018425925925927,527,57.50474383301708,300.0,0.28524339507023494,0.0,0.0,0.0,0.0
112,250,GAT-DQN,0.4782272941176471,0.6674698795180722,33600,300.0,9,0.001,0.99,-0.3279685185185183,10.140185185185185,451,61.20177383592018,300.0,0.25444539953023193,0.0,0.0,0.0,0.0
113,250,GAT-DQN,0.47356847058823526,0.6698795180722892,33900,300.0,9,0.001,0.99,-0.331667901234568,10.243888888888886,424,50.06132075471698,300.0,0.2464203738172849,0.0,0.0,0.0,0.0
114,250,GAT-DQN,0.46890964705882354,0.672289156626506,34200,300.0,9,0.001,0.99,-0.3122259259259259,9.678148148148148,519,51.042389210019266,300.0,0.25805143537620706,0.0,0.0,0.0,0.0
115,250,GAT-DQN,0.4642508235294117,0.6746987951807228,34500,300.0,9,0.001,0.99,-0.3558518518518518,10.959166666666667,406,49.80788177339902,300.0,0.2581771969298522,0.0,0.0,0.0,0.0
116,250,GAT-DQN,0.4595920000000001,0.6771084337349398,34800,300.0,9,0.001,0.99,-0.37401666666666655,11.55611111111111,451,55.175166297117514,300.0,0.3001125406473875,0.0,0.0,0.0,0.0
117,250,GAT-DQN,0.4549331764705883,0.6795180722891567,35100,300.0,9,0.001,0.99,-0.43116234567901235,13.323518518518517,422,50.93838862559242,300.0,0.2509530305986603,0.0,0.0,0.0,0.0
118,250,GAT-DQN,0.45027435294117646,0.6819277108433734,35400,300.0,9,0.001,0.99,-0.33915185185185176,10.46537037037037,445,56.31460674157304,300.0,0.25669885822882255,0.0,0.0,0.0,0.0
119,250,GAT-DQN,0.44561552941176474,0.6843373493975904,35700,300.0,9,0.001,0.99,-0.30378827160493826,9.43111111111111,511,56.61839530332681,300.0,0.30140471416215103,0.0,0.0,0.0,0.0
120,250,GAT-DQN,0.4409567058823529,0.6867469879518072,36000,300.0,9,0.001,0.99,-0.4560407407407407,14.005092592592591,399,49.92230576441103,300.0,0.2840833482642969,0.0,0.0,0.0,0.0
121,250,GAT-DQN,0.4362978823529412,0.689156626506024,36300,300.0,9,0.001,0.99,-0.3156586419753086,9.693055555555555,460,59.62608695652174,300.0,0.2732606139282385,0.0,0.0,0.0,0.0
122,250,GAT-DQN,0.4316390588235294,0.691566265060241,36600,300.0,9,0.001,0.99,-0.353862962962963,10.913055555555554,433,53.187066974595844,300.0,0.2784339937567711,0.0,0.0,0.0,0.0
123,250,GAT-DQN,0.42698023529411766,0.6939759036144578,36900,300.0,9,0.001,0.99,-0.3551567901234568,11.03027777777778,461,56.633405639913235,300.0,0.25671710396806396,0.0,0.0,0.0,0.0
124,250,GAT-DQN,0.42232141176470583,0.6963855421686747,37200,300.0,9,0.001,0.99,-0.45990308641975325,14.120092592592595,433,54.96304849884527,300.0,0.2732680196687579,0.0,0.0,0.0,0.0
125,250,GAT-DQN,0.4176625882352941,0.6987951807228916,37500,300.0,9,0.001,0.99,-0.3131419753086418,9.704259259259262,466,55.40343347639485,300.0,0.25594879577557245,0.0,0.0,0.0,0.0
126,250,GAT-DQN,0.4130037647058824,0.7012048192771085,37800,300.0,9,0.001,0.99,-0.3287339506172841,10.11388888888889,449,58.193763919821826,300.0,0.29594431412716704,0.0,0.0,0.0,0.0
127,250,GAT-DQN,0.4083449411764706,0.7036144578313253,38100,300.0,9,0.001,0.99,-0.3345962962962961,10.355740740740742,493,53.012170385395535,300.0,0.28230716070781153,0.0,0.0,0.0,0.0
128,250,GAT-DQN,0.40368611764705886,0.7060240963855422,38400,300.0,9,0.001,0.99,-0.3008432098765433,9.254814814814814,480,53.425,300.0,0.2893854160110156,0.0,0.0,0.0,0.0
129,250,GAT-DQN,0.39902729411764704,0.708433734939759,38700,300.0,9,0.001,0.99,-0.4088271604938271,12.599629629629629,448,51.921875,300.0,0.2783134594435493,0.0,0.0,0.0,0.0
130,250,GAT-DQN,0.3943684705882353,0.7108433734939759,39000,300.0,9,0.001,0.99,-0.3115506172839508,9.63212962962963,459,52.7363834422658,300.0,0.28018955649187166,0.0,0.0,0.0,0.0
